symbol,exchange,security_name,source
RWAYL,Q,Runway Growth Finance Corp. - 7.50% Notes due 2027,nasdaq
RWT,N,"Redwood Trust, Inc. Common Stock",nasdaq
RWTN,N,"Redwood Trust, Inc. 9.125% Senior Notes Due 2029",nasdaq
RWTO,N,"Redwood Trust, Inc. 9.00% Senior Notes Due 2029",nasdaq
RWTP,N,"Redwood Trust, Inc. 9.125% Senior Notes Due 2030",nasdaq
RWTQ,N,"Redwood Trust, Inc. 9.500% Senior Notes Due 2030",nasdaq
RWTS,N,"Redwood Trust, Inc. 9.75% Senior Notes Due 2031",nasdaq
RXO,N,"RXO, Inc. Common Stock",nasdaq
RXRX,Q,"Recursion Pharmaceuticals, Inc. - Class A Common Stock",nasdaq
RXST,Q,"RxSight, Inc. - Common Stock",nasdaq
RXT,Q,"Rackspace Technology, Inc. - Common Stock",nasdaq
RY,N,Royal Bank Of Canada Common Stock,nasdaq
RYAAY,Q,"Ryanair Holdings plc - American Depositary Shares, each representing five Ordinary Shares",nasdaq
RYAM,N,Rayonier Advanced Materials Inc. Common Stock,nasdaq
RYAN,N,"Ryan Specialty Holdings, Inc. Class A Common Stock",nasdaq
RYDE,A,Ryde Group Ltd. Class A Ordinary Shares,nasdaq
RYET,Q,Ruanyun Edai Technology Inc. - Ordinary shares,nasdaq
RYM,Q,"RYTHM, Inc. - Common Stock",nasdaq
RYN,N,Rayonier Inc. REIT Common Stock,nasdaq
RYOJ,Q,"rYojbaba Co., Ltd. - Common Shares",nasdaq
RYTM,Q,"Rhythm Pharmaceuticals, Inc. - Common Stock",nasdaq
RYZ,N,Ryerson Holding Corporation Common Stock,nasdaq
RZC,N,"Reinsurance Group of America, Incorporated 7.125% Fixed-Rate Reset Subordinated Debentures due 2052",nasdaq
RZLT,Q,"Rezolute, Inc. - Common Stock (NV)",nasdaq
RZLV,Q,Rezolve AI PLC - Ordinary Shares,nasdaq
S,N,"SentinelOne, Inc. Class A Common Stock",nasdaq
SA,N,"Seabridge Gold, Inc. Common Shares New",nasdaq
SAAQ,Q,Space Asset Acquisition Corp. - Class A Ordinary Shares,nasdaq
SABA,N,Saba Capital Income & Opportunities Fund II Shares of Beneficial Interest,nasdaq
SABR,Q,Sabre Corporation - Common Stock,nasdaq
SABS,Q,"SAB Biotherapeutics, Inc. - Common Stock",nasdaq
SAC,N,Safeguard Acquisition Corp. Class A Ordinary Shares,nasdaq
SACH,A,Sachem Capital Corp. Common Shares,nasdaq
SAFE,N,Safehold Inc. New Common Stock ,nasdaq
SAFT,Q,"Safety Insurance Group, Inc. - Common Stock",nasdaq
SAFX,Q,"XCF Global, Inc. - Class A Common Stock",nasdaq
SAGT,Q,SAGTEC GLOBAL LIMITED - Class A Ordinary shares,nasdaq
SAGU,N,Shreya Acquisition Group Class A Ordinary Shares,nasdaq
SAGU.R,N,"Shreya Acquisition Group Rights, each entitling the holder to receive one-fourth of one Class A Ordinary Share",nasdaq
SAH,N,"Sonic Automotive, Inc. Common Stock",nasdaq
SAIA,Q,"Saia, Inc. - Common Stock",nasdaq
SAIC,Q,Science Applications International Corporation - Common Stock,nasdaq
SAIH,Q,SAIHEAT Limited - Class A Ordinary Shares,nasdaq
SAIL,Q,"SailPoint, Inc. - Common Stock",nasdaq
SAJ,N,Saratoga Investment Corp 8.00% Notes due 2027,nasdaq
SAM,N,"Boston Beer Company, Inc. (The) Common Stock",nasdaq
SAMG,Q,Silvercrest Asset Management Group Inc. - Common Stock,nasdaq
SAN,N,"Banco Santander, S.A. Sponsored ADR (Spain)",nasdaq
SANA,Q,"Sana Biotechnology, Inc. - Common Stock",nasdaq
SANG,Q,Sangoma Technologies Corporation - Common Shares,nasdaq
SANM,Q,Sanmina Corporation - Common Stock,nasdaq
SAP,N,SAP  SE ADS,nasdaq
SAR,N,Saratoga Investment Corp New,nasdaq
SARO,N,"StandardAero, Inc. Common Stock",nasdaq
SAT,N,Saratoga Investment Corp 6.00% Notes due 2027,nasdaq
SATL,Q,Satellogic Inc. - Class A Common Stock,nasdaq
SAV,N,Saratoga Investment Corp 7.50% Notes due 2031,nasdaq
SAY,N,Saratoga Investment Corp 8.125% Notes due 2027,nasdaq
SAZ,N,Saratoga Investment Corp 8.50% Notes due 2028,nasdaq
SB,N,"Safe Bulkers, Inc Common Stock ($0.001 par value)",nasdaq
SBAC,Q,SBA Communications Corporation - Class A Common Stock,nasdaq
SBC,Q,SBC Medical Group Holdings Incorporated - Common Stock,nasdaq
SBCF,Q,Seacoast Banking Corporation of Florida - Common Stock,nasdaq
SBET,Q,"Sharplink, Inc. - Common Stock",nasdaq
SBEV,A,"Splash Beverage Group, Inc. (NV) Common Stock",nasdaq
SBFG,Q,"SB Financial Group, Inc. - Common Stock",nasdaq
SBFM,Q,Sunshine Biopharma Inc. - Common stock,nasdaq
SBGI,Q,"Sinclair, Inc. - Class A Common Stock",nasdaq
SBH,N,"Sally Beauty Holdings, Inc. (Name to be changed from Sally Holdings, Inc.) Common Stock",nasdaq
SBI,N,Western Asset Intermediate Muni Fund Inc Common Stock,nasdaq
SBLK,Q,Star Bulk Carriers Corp. - Common Shares,nasdaq
SBMT,A,Silver Bow Mining Corp. Common Shares,nasdaq
SBR,N,Sabine Royalty Trust Common Stock,nasdaq
SBRA,Q,"Sabra Health Care REIT, Inc. - Common Stock",nasdaq
SBS,N,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp American Depositary Shares (Each repstg 250 Common Shares),nasdaq
SBSI,N,"Southside Bancshares, Inc. Common Stock",nasdaq
SBSW,N,D/B/A Sibanye-Stillwater Limited ADS,nasdaq
SBUX,Q,Starbucks Corporation - Common Stock,nasdaq
SBXD,N,SilverBox Corp IV Class A Ordinary Shares,nasdaq
SBXE,N,SilverBox Corp V Class A Ordinary Shares,nasdaq
SCAG,Q,Scage Future - American Depositary Shares,nasdaq
SCCD,A,Sachem Capital Corp. 6.00% Notes due 2026,nasdaq
SCCE,A,Sachem Capital Corp. 6.00% Notes due 2027,nasdaq
SCCF,A,Sachem Capital Corp. 7.125% Notes due 2027,nasdaq
SCCG,A,Sachem Capital Corp. 8.00% Notes due 2027,nasdaq
SCCO,N,Southern Copper Corporation Common Stock,nasdaq
SCD,N,LMP Capital and Income Fund Inc. Common Stock,nasdaq
SCE$L,N,SCE TRUST VI,nasdaq
SCE$M,N,SCE Trust VII 7.50% Trust Preference Securities,nasdaq
SCE$N,N,SCE Trust VIII 6.95% Trust Preference Securities,nasdaq
SCHL,Q,Scholastic Corporation - Common Stock,nasdaq
SCHW,N,Charles Schwab Corporation (The) Common Stock,nasdaq
SCI,N,Service Corporation International Common Stock,nasdaq
SCII,Q,SC II Acquisition Corp. - Class A ordinary share,nasdaq
SCIIR,Q,SC II Acquisition Corp. - Rights,nasdaq
SCKT,Q,"Socket Mobile, Inc. - Common Stock",nasdaq
SCL,N,Stepan Company Common Stock,nasdaq
SCLX,Q,Scilex Holding Company - Common Stock,nasdaq
SCM,N,Stellus Capital Investment Corporation Common Stock,nasdaq
SCNI,Q,Scinai Immunotherapeutics Ltd. - American Depositary Shares,nasdaq
SCNX,Q,"Scienture Holdings, Inc. - Common Stock",nasdaq
SCOR,Q,"comScore, Inc. - Common Stock",nasdaq
SCPQ,Q,Social Commerce Partners Corporation - Class A Ordinary Shares,nasdaq
SCSC,Q,"ScanSource, Inc. - Common Stock",nasdaq
SCWO,Q,374Water Inc. - common stock,nasdaq
SCYX,Q,"SCYNEXIS, Inc. - Common Stock",nasdaq
SCZM,Q,Santacruz Silver Mining Ltd. - Common Shares,nasdaq
SD,N,"SandRidge Energy, Inc. Common Stock",nasdaq
SDA,Q,SunCar Technology Group Inc. - Ordinary Shares,nasdaq
SDEV,A,Stablecoin Development Corporation Common Stock,nasdaq
SDGR,Q,"Schrodinger, Inc. - Common Stock",nasdaq
SDHC,N,Smith Douglas Homes Corp. Class A Common Stock,nasdaq
SDHI,Q,Siddhi Acquisition Corp - Class A Common stock,nasdaq
SDHIR,Q,Siddhi Acquisition Corp - Right,nasdaq
SDHY,N,PGIM Short Duration High Yield Opportunities Fund Common Shares,nasdaq
SDOT,Q,Sadot Group Inc. - Common Stock,nasdaq
SDRL,N,Seadrill Limited Common Shares,nasdaq
SDST,Q,Stardust Power Inc. - Common Stock,nasdaq
SE,N,"Sea Limited American Depositary Shares, each representing one Class A Ordinary Share",nasdaq
SEAT,Q,Vivid Seats Inc. - Class A common stock,nasdaq
SEB,A,Seaboard Corporation Common Stock,nasdaq
SECZ,N,Securitize Corp. Common Stock,nasdaq
SEDG,Q,"SolarEdge Technologies, Inc. - Common Stock",nasdaq
SEED,Q,Origin Agritech Limited - Ordinary Shares,nasdaq
SEER,Q,"Seer, Inc. - Class A Common Stock",nasdaq
SEG,N,Seaport Entertainment Group Inc. Common Stock,nasdaq
SEGG,Q,Sports Entertainment Gaming Global Corporation  - Common Stock,nasdaq
SEI,N,"Solaris Energy Infrastructure, Inc. Class A Common Stock",nasdaq
SEIC,Q,SEI Investments Company - Common Stock,nasdaq
SELF,Q,"Global Self Storage, Inc. - Common Stock",nasdaq
SENEA,Q,Seneca Foods Corp. - Class A Common Stock,nasdaq
SENEB,Q,Seneca Foods Corp. - Class B Common Stock,nasdaq
SENS,Q,"Senseonics Holdings, Inc. - Common Stock",nasdaq
SEPN,Q,"Septerna, Inc. - Common Stock",nasdaq
SER,A,"Serina Therapeutics, Inc. Common Stock",nasdaq
SERA,Q,"Sera Prognostics, Inc. - Class A Common Stock",nasdaq
SERV,Q,Serve Robotics Inc. - Common Stock,nasdaq
SES,N,SES AI Corporation Class A Common Stock,nasdaq
SEV,Q,Aptera Motors Corp. - Class B Common Stock,nasdaq
SEVN,Q,Seven Hills Realty Trust  - Common Stock,nasdaq
SEZL,Q,Sezzle Inc. - Common Stock,nasdaq
SF,N,Stifel Financial Corporation Common Stock,nasdaq
SFB,N,Stifel Financial Corporation 5.20% Senior Notes due 2047,nasdaq
SFBC,Q,"Sound Financial Bancorp, Inc. - Common Stock",nasdaq
SFBS,N,"ServisFirst Bancshares, Inc. Common Stock",nasdaq
SFD,Q,"Smithfield Foods, Inc. - Common Stock",nasdaq
SFHG,Q,Samfine Creation Holdings Group Limited - Class A Ordinary Share,nasdaq
SFIX,Q,"Stitch Fix, Inc. - Class A Common Stock",nasdaq
SFL,N,SFL Corporation Ltd,nasdaq
SFM,Q,"Sprouts Farmers Market, Inc. - Common Stock",nasdaq
SFNC,Q,Simmons First National Corporation - Common Stock,nasdaq
SFST,Q,"Southern First Bancshares, Inc. - Common Stock",nasdaq
SFWL,Q,Shengfeng Development Limited - Class A Ordinary Shares,nasdaq
SG,N,"Sweetgreen, Inc. Class A Common Stock",nasdaq
SGA,Q,"Saga Communications, Inc. - Class A Common Stock",nasdaq
SGC,Q,"Superior Group of Companies, Inc. - Common Stock",nasdaq
SGHC,N,Super Group (SGHC) Limited Ordinary Shares,nasdaq
SGHT,Q,"Sight Sciences, Inc. - Common Stock",nasdaq
SGI,N,Somnigroup International Inc. Common Stock,nasdaq
SGLY,Q,Singularity Future Technology Ltd. - Common Stock,nasdaq
SGML,Q,Sigma Lithium Corporation - common shares,nasdaq
SGMT,Q,Sagimet Biosciences Inc. - Series A Common Stock,nasdaq
SGP,Q,"SpyGlass Pharma, Inc. - Common Stock",nasdaq
SGRP,Q,"SPAR Group, Inc. - Common Stock",nasdaq
SGRY,Q,"Surgery Partners, Inc. - Common Stock",nasdaq
SGU,N,Star Group L.P. Common Stock,nasdaq
SHAK,N,"Shake Shack, Inc. Class A Common Stock",nasdaq
SHAZ,Q,"SharonAI Holdings, Inc. - Class A Common Stock",nasdaq
SHBI,Q,"Shore Bancshares, Inc. - Common Stock",nasdaq
SHC,Q,Sotera Health Company - Common Stock,nasdaq
SHEL,N,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares) ,nasdaq
SHEN,Q,Shenandoah Telecommunications Co - Common Stock,nasdaq
SHFS,Q,"SHF Holdings, Inc. - Class A Common Stock",nasdaq
SHG,N,Shinhan Financial Group Co Ltd American Depositary Shares,nasdaq
SHIM,Q,Shimmick Corporation - Common Stock,nasdaq
SHIP,Q,Seanergy Maritime Holdings Corp. - Common Stock,nasdaq
SHLS,Q,"Shoals Technologies Group, Inc. - Class A Common Stock",nasdaq
SHMD,Q,SCHMID Group N.V. - Class A Ordinary Shares,nasdaq
SHO,N,"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares",nasdaq
SHOE,Q,"Shoe Station Group, Inc. - Common Stock",nasdaq
SHOO,Q,"Steven Madden, Ltd. - Common Stock",nasdaq
SHOP,Q,Shopify Inc. - Class A Subordinate Voting Shares,nasdaq
SHOT,Q,RMG ML Sports Holdings - Class A Ordinary Shares,nasdaq
SHOTR,Q,RMG ML Sports Holdings - Rights,nasdaq
SHPH,Q,"Shuttle Pharmaceuticals Holdings, Inc. - common stock",nasdaq
SHW,N,Sherwin-Williams Company (The) Common Stock,nasdaq
SI,N,"Shoulder Innovations, Inc. Common Stock",nasdaq
SIBN,Q,"SI-BONE, Inc. - Common Stock",nasdaq
SID,N,Companhia Siderurgica Nacional S.A. Common Stock,nasdaq
SIDU,Q,"Sidus Space, Inc. - Class A Common Stock",nasdaq
SIEB,Q,Siebert Financial Corp. - Common Stock,nasdaq
SIF,A,"SIFCO Industries, Inc. Common Stock",nasdaq
SIFY,Q,Sify Technologies Limited - American Depository Shares,nasdaq
SIG,N,Signet Jewelers Limited Common Shares,nasdaq
SIGA,Q,SIGA Technologies Inc. - Common Stock,nasdaq
SIGI,Q,"Selective Insurance Group, Inc. - Common Stock",nasdaq
SII,N,Sprott Inc. Common Shares,nasdaq
SILC,Q,Silicom Ltd - Ordinary Shares,nasdaq
SILO,Q,"Silo Pharma, Inc. - Common Stock",nasdaq
SIM,A,"Grupo Simec, S.A.B. de C.V. American Depositary Shares",nasdaq
SIMA,Q,SIM Acquisition Corp. I - Class A Ordinary Shares,nasdaq
SIMO,Q,"Silicon Motion Technology Corporation - American Depositary Shares, each representing four ordinary shares",nasdaq
SIND,N,Sinda Ltd. Common Stock,nasdaq
SINT,Q,"SiNtx Technologies, Inc. - Common Stock",nasdaq
SION,Q,"Sionna Therapeutics, Inc. - Common Stock",nasdaq
SIRI,Q,SiriusXM Holdings Inc. - Common Stock,nasdaq
SITC,N,SITE Centers Corp. Common Stock,nasdaq
SITE,N,"SiteOne Landscape Supply, Inc. Common Stock",nasdaq
SITM,Q,SiTime Corporation - Common Stock,nasdaq
SJ,Q,Scienjoy Holding Corporation - Class A Ordinary Shares,nasdaq
SJM,N,The J.M. Smucker Company Common Stock,nasdaq
SJT,N,San Juan Basin Royalty Trust Common Stock,nasdaq
SKE,N,Skeena Resources Limited Common Shares,nasdaq
SKHY,Q,SK hynix Inc. - American Depositary Shares,nasdaq
SKIL,N,Skillsoft Corp. Class A Common Stock,nasdaq
SKIN,Q,SkinHealth Systems Inc. - Class A Common Stock,nasdaq
SKK,Q,SKK Holdings Limited - Class A Ordinary Shares,nasdaq
SKM,N,"SK Telecom Co., Ltd. Common Stock",nasdaq
SKT,N,Tanger Inc. Common Stock,nasdaq
SKWD,Q,"Skyward Specialty Insurance Group, Inc. - Common Stock",nasdaq
SKY,N,"Champion Homes, Inc. Common Stock",nasdaq
SKYA,Q,"SkyAI, Inc. - Common Stock",nasdaq
SKYE,Q,"Skye Bioscience, Inc. - Common Stock",nasdaq
SKYH,N,Sky Harbour Group Corporation Class A Common Stock,nasdaq
SKYQ,Q,Sky Quarry Inc. - Common Stock,nasdaq
SKYT,Q,"SkyWater Technology, Inc. - Common Stock",nasdaq
SKYW,Q,"SkyWest, Inc. - Common Stock",nasdaq
SKYX,Q,SKYX Platforms Corp. - Common Stock,nasdaq
SLAB,Q,"Silicon Laboratories, Inc. - Common Stock",nasdaq
SLB,N,SLB Limited Common Shares,nasdaq
SLBT,Q,SL Science Holding Limited - Ordinary Shares,nasdaq
SLDB,Q,Solid Biosciences Inc. - Common Stock,nasdaq
SLDE,Q,"Slide Insurance Holdings, Inc. - Common Stock",nasdaq
SLDP,Q,"Solid Power, Inc. - Class A Common Stock",nasdaq
SLE,Q,"Super League Enterprise, Inc. - Common Stock",nasdaq
SLF,N,Sun Life Financial Inc. Common Stock,nasdaq
SLG,N,SL Green Realty Corp Common Stock,nasdaq
SLGB,Q,Smart Logistics Global Limited - Class A Ordinary Shares,nasdaq
SLGL,Q,Sol-Gel Technologies Ltd. - Ordinary Shares,nasdaq
SLGN,N,Silgan Holdings Inc. Common Stock,nasdaq
SLI,A,Standard Lithium Ltd. Common Shares,nasdaq
SLM,Q,SLM Corporation - Common Stock,nasdaq
SLMT,Q,Brera Holdings PLC - Class B Ordinary Shares,nasdaq
SLN,Q,Silence Therapeutics Plc - American Depository Share,nasdaq
SLND,A,"Southland Holdings, Inc. Common Stock",nasdaq
SLNG,Q,"Stabilis Solutions, Inc. - Common Stock",nasdaq
SLNH,Q,"Soluna Holdings, Inc. - Common Stock",nasdaq
SLP,Q,"Simulations Plus, Inc. - Common Stock",nasdaq
SLQT,N,"SelectQuote, Inc. Common Stock",nasdaq
SLRC,Q,SLR Investment Corp. - Closed End Fund,nasdaq
SLS,Q,"SELLAS Life Sciences Group, Inc.  - Common Stock",nasdaq
SLSN,Q,"Solesence, Inc. - Common stock",nasdaq
SLSR,A,Solaris Resources Inc. Common Shares,nasdaq
SLVM,N,Sylvamo Corporation Common Stock,nasdaq
SLXN,Q,Silexion Therapeutics Corp - Ordinary Shares,nasdaq
SM,N,SM Energy Company Common Stock,nasdaq
SMA,N,"SmartStop Self Storage REIT, Inc. Common Stock",nasdaq
SMBC,Q,"Southern Missouri Bancorp, Inc. - Common Stock",nasdaq
SMBK,N,"SmartFinancial, Inc. Common Stock",nasdaq
SMC,N,Summit Midstream Corporation Common Stock,nasdaq
SMCI,Q,"Super Micro Computer, Inc. - Common Stock",nasdaq
SMFG,N,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),nasdaq
SMG,N,Scotts Miracle-Gro Company (The) Common Stock,nasdaq
SMHB,P,ETRACS Monthly Pay 2x Leveraged Small Cap High Dividend ETN Series B,nasdaq
SMHI,N,SEACOR Marine Holdings Inc. Common Stock ,nasdaq
SMID,Q,Smith-Midland Corporation - Common Stock,nasdaq
SMJF,A,SMJ International Holdings Inc. Class A Ordinary Shares,nasdaq
SMMT,Q,Summit Therapeutics Inc.  - Common Stock,nasdaq
SMP,N,"Standard Motor Products, Inc. Common Stock",nasdaq
SMPL,Q,The Simply Good Foods Company - Common Stock,nasdaq
SMR,N,NuScale Power Corporation Class A Common Stock,nasdaq
SMRT,N,"SmartRent, Inc. Class A Common Stock",nasdaq
SMSI,Q,"Smith Micro Software, Inc. - Common Stock",nasdaq
SMTC,Q,Semtech Corporation - Common Stock,nasdaq
SMTI,Q,Sanara MedTech Inc. - Common Stock,nasdaq
SMTK,Q,"SmartKem, Inc. - Common Stock",nasdaq
SMWB,N,Similarweb Ltd. Ordinary Shares,nasdaq
SMX,Q,SMX (Security Matters) Public Limited Company - Ordinary Shares,nasdaq
SMXT,Q,Solarmax Technology Inc. - Common Stock,nasdaq
SN,N,"SharkNinja, Inc. Ordinary Shares",nasdaq
SNA,N,Snap-On Incorporated Common Stock,nasdaq
SNAL,Q,"Snail, Inc. - Class A Common Stock",nasdaq
SNAP,N,Snap Inc. Class A Common Stock,nasdaq
SND,Q,"Smart Sand, Inc. - Common Stock",nasdaq
SNDA,N,"Sonida Senior Living, Inc. Common Stock",nasdaq
SNDK,Q,Sandisk Corporation - Common Stock When-Issued,nasdaq
SNDL,Q,SNDL Inc. - Common Shares,nasdaq
SNDR,N,"Schneider National, Inc. Common Stock",nasdaq
SNDX,Q,"Syndax Pharmaceuticals, Inc. - Common Stock",nasdaq
SNES,Q,"SenesTech, Inc. - Common Stock",nasdaq
SNEX,Q,StoneX Group Inc. - Common Stock,nasdaq
SNFCA,Q,Security National Financial Corporation - Class A Common Stock,nasdaq
SNGX,Q,"Soligenix, Inc. - Common Stock",nasdaq
SNN,N,"Smith & Nephew SNATS, Inc. Common Stock",nasdaq
SNOA,Q,"Sonoma Pharmaceuticals, Inc. - Common Stock",nasdaq
SNOW,N,Snowflake Inc. Common Stock,nasdaq
SNPS,Q,"Synopsys, Inc. - Common Stock",nasdaq
SNT,Q,Senstar Technologies Corporation - Common Shares,nasdaq
SNTG,Q,Sentage Holdings Inc. - Class A Ordinary Shares,nasdaq
SNTI,Q,"Senti Biosciences Holdings, Inc. - Common Stock",nasdaq
SNWV,Q,"SANUWAVE Health, Inc. - Common Stock",nasdaq
SNX,N,TD SYNNEX Corporation Common Stock,nasdaq
SNY,Q,Sanofi - American Depositary Shares,nasdaq
SNYR,Q,Synergy CHC Corp. - Common Stock,nasdaq
SO,N,Southern Company (The) Common Stock,nasdaq
SOAR,A,"Volato Group, Inc. Class A Common Stock",nasdaq
SOBO,N,South Bow Corporation Common Shares,nasdaq
SOBR,Q,"SOBR Safe, Inc. - Common Stock",nasdaq
SOC,N,Sable Offshore Corp. Common Stock,nasdaq
SOCA,Q,Solarius Capital Acquisition Corp. - Class A Ordinary Share,nasdaq
SOFI,Q,"SoFi Technologies, Inc.  - Common Stock",nasdaq
SOGP,Q,Sound Group Inc. - American Depositary Shares,nasdaq
SOHU,Q,Sohu.com Limited  - American Depositary Shares,nasdaq
SOJC,N,"Southern Company (The) Series 2017B 5.25% Junior Subordinated Notes due December 1, 2077",nasdaq
SOJD,N,"Southern Company (The) Series 2020A 4.95% Junior Subordinated Notes due January 30, 2080",nasdaq
SOJE,N,"Southern Company (The) Series 2020C 4.20% Junior Subordinated Notes due October 15, 2060",nasdaq
SOJF,N,"Southern Company (The) Series 2025A 6.50% Junior Subordinated Notes due March 15, 2085",nasdaq
SOLS,Q,Solstice Advanced Materials Inc. - Common Stock,nasdaq
SOLV,N,Solventum Corporation Common Stock,nasdaq
SON,N,Sonoco Products Company Common Stock,nasdaq
SONM,Q,"DNA X, Inc. - Common Stock",nasdaq
SONO,Q,"Sonos, Inc. - Common Stock",nasdaq
SONY,N,Sony Group Corporation American Depositary Shares ,nasdaq
SOPH,Q,SOPHiA GENETICS SA - Ordinary Shares,nasdaq
SOR,N,"Source Capital, Inc. Cmn Shs of BI",nasdaq
SORA,Q,AsiaStrategy - Ordinary Shares,nasdaq
SORN,Q,Soren Acquisition Corp. - Class A Ordinary Shares,nasdaq
SOS,N,SOS Limited Class A Ordinary Shares,nasdaq
SOTK,Q,Sono-Tek Corporation - Common Stock,nasdaq
SOUL,N,Soulpower Acquisition Corporation Class A Ordinary Shares,nasdaq
SOUL.R,N,"Soulpower Acquisition Corporation Rights, each right entitling the holder to receive one-tenth (1/10) of one Class A Ordinary Share",nasdaq
SOUN,Q,"SoundHound AI, Inc. - Class A Common Stock",nasdaq
SOWG,Q,Sow Good Inc. - Common Stock,nasdaq
SPAI,Q,Safe Pro Group Inc. - Common Stock,nasdaq
SPB,N,"Spectrum Brands Holdings, Inc. Common Stock",nasdaq
SPCB,Q,"SuperCom, Ltd. - Ordinary Shares",nasdaq
SPCE,N,"Virgin Galactic Holdings, Inc. Common Stock",nasdaq
SPCX,Q,Space Exploration Technologies Corp. - Class A Common Stock,nasdaq
SPE,N,"Special Opportunities Fund, Inc Common Stock",nasdaq
SPEG,Q,Silver Pegasus Acquisition Corp - Class A Ordinary Shares,nasdaq
SPEGR,Q,Silver Pegasus Acquisition Corp - Rights,nasdaq
SPFI,Q,"South Plains Financial, Inc. - Common Stock",nasdaq
SPG,N,"Simon Property Group, Inc. Common Stock",nasdaq
SPGI,N,S&P Global Inc. Common Stock,nasdaq
SPH,N,"Suburban Propane Partners, L.P. Common Stock",nasdaq
SPHL,Q,Springview Holdings Ltd - Ordinary shares,nasdaq
SPHR,N,Sphere Entertainment Co. Class A Common Stock,nasdaq
SPIR,N,"Spire Global, Inc. Class A Common Stock",nasdaq
SPKL,Q,Spark I Acquisition Corp. - Class A Ordinary Share,nasdaq
SPMC,N,"Sound Point Meridian Capital, Inc. Common Stock",nasdaq
SPNT,N,SiriusPoint Ltd. Common Shares,nasdaq
SPOK,Q,"Spok Holdings, Inc. - Common Stock",nasdaq
SPOT,N,Spotify Technology S.A. Ordinary Shares,nasdaq
SPPL,Q,SIMPPLE LTD. - Ordinary Shares,nasdaq
SPRB,Q,"Spruce Biosciences, Inc. - Common Stock",nasdaq
SPRC,Q,SciSparc Ltd. - Ordinary Shares,nasdaq
SPRO,Q,"Spero Therapeutics, Inc. - Common Stock",nasdaq
SPRU,N,Spruce Power Holding Corporation Class A Common Stock,nasdaq
SPRY,Q,"ARS Pharmaceuticals, Inc. - Common Stock",nasdaq
SPSC,Q,"SPS Commerce, Inc. - Common Stock",nasdaq
SPT,Q,"Sprout Social, Inc - Class A Common Stock",nasdaq
SPTX,Q,"Seaport Therapeutics, Inc. - Common Stock",nasdaq
SPWH,Q,"Sportsman's Warehouse Holdings, Inc. - Common Stock",nasdaq
SPWR,Q,SunPower Inc. - Common Stock,nasdaq
SPXC,N,"SPX Technologies, Inc. Common Stock",nasdaq
SPXX,N,Nuveen S&P 500 Dynamic Overwrite Fund,nasdaq
SQFT,Q,"Presidio Property Trust, Inc. - Class A Common Stock",nasdaq
SQM,N,Sociedad Quimica y Minera S.A. Common Stock,nasdaq
SQNS,N,Sequans Communications S.A. American Depositary Shares (each representing one hundred (100) Ordinary Shares),nasdaq
SR,N,Spire Inc. Common Stock,nasdaq
SRAD,Q,Sportradar Group AG - Class A Ordinary Shares,nasdaq
SRBK,Q,"SR Bancorp, Inc. - Common stock",nasdaq
SRCE,Q,1st Source Corporation - Common Stock,nasdaq
SRE,N,DBA Sempra Common Stock,nasdaq
SREA,N,DBA Sempra 5.750% Junior Subordinated Notes due 2079,nasdaq
