fact_unit,2009-08-26,2009-11-04,2010-02-16,2010-05-04,2010-05-05,2010-08-05,2010-11-02,2011-02-18,2011-05-02,2011-05-12,2011-07-28,2011-10-27,2012-02-15,2012-04-25,2012-05-14,2012-07-25,2012-10-24,2013-02-12,2013-04-24,2013-05-28,2013-07-24,2013-10-23,2014-02-13,2014-05-01,2014-08-05,2014-08-07,2014-11-04,2015-02-13,2015-05-06,2015-08-05,2015-11-04,2016-02-23,2016-05-06,2016-08-05,2016-11-04,2017-02-21,2017-05-05,2017-08-04,2017-11-03,2018-02-16,2018-05-04,2018-08-03,2018-11-02,2019-02-15,2019-05-03,2019-08-02,2019-10-31,2020-02-14,2020-05-08,2020-08-07,2020-10-30,2021-02-12,2021-05-06,2021-08-05,2021-11-04,2022-02-16,2022-05-12,2022-08-04,2022-11-03,2023-02-16,2023-05-04,2023-08-03,2023-11-02,2024-02-15,2024-05-02,2024-08-01,2024-11-07,2025-02-14,2025-05-01,2025-08-07,2025-10-30
NetCashProvidedByUsedInInvestingActivities / USD,557000000.0,748000000.0,2379000000.0,1579000000.0,2379000000.0,924000000.0,426000000.0,921000000.0,-115000000.0,1044000000.0,-85000000.0,171000000.0,-531000000.0,1267000000.0,1267000000.0,1292000000.0,1172000000.0,523000000.0,1152000000.0,1152000000.0,1186000000.0,1342000000.0,2426000000.0,-144000000.0,325000000.0,2475000000.0,899000000.0,970000000.0,-10000000.0,-48000000.0,-98000000.0,2034000000.0,-18000000.0,-62000000.0,-129000000.0,3208000000.0,-623000000.0,-664000000.0,-721000000.0,-528000000.0,-121000000.0,-189000000.0,-415000000.0,-1002000000.0,-1089000000.0,-1156000000.0,-1196000000.0,-448000000.0,-432000000.0,-490000000.0,-802000000.0,-1266000000.0,-26000000.0,-141000000.0,-369000000.0,-934000000.0,-52000000.0,-114000000.0,-525000000.0,-437000000.0,-557000000.0,-673000000.0,-735000000.0,-742000000.0,-53000000.0,-111000000.0,-172000000.0,-1387000000.0,-47000000.0,-118000000.0,-400000000.0
NetCashProvidedByUsedInOperatingActivities / USD,-139000000.0,41000000.0,785000000.0,-1014000000.0,785000000.0,-864000000.0,-777000000.0,-325000000.0,59000000.0,884000000.0,162000000.0,471000000.0,627000000.0,233000000.0,233000000.0,327000000.0,804000000.0,803000000.0,69000000.0,69000000.0,322000000.0,504000000.0,848000000.0,-31000000.0,-100000000.0,366000000.0,-25000000.0,674000000.0,12000000.0,130000000.0,15000000.0,555000000.0,156000000.0,306000000.0,607000000.0,-637000000.0,13000000.0,304000000.0,652000000.0,1021000000.0,142000000.0,315000000.0,585000000.0,1165000000.0,-500000000.0,-75000000.0,263000000.0,1346000000.0,251000000.0,502000000.0,1028000000.0,1075000000.0,308000000.0,517000000.0,909000000.0,1823000000.0,370000000.0,758000000.0,1134000000.0,1613000000.0,152000000.0,162000000.0,550000000.0,1837000000.0,-8000000.0,85000000.0,799000000.0,1823000000.0,382000000.0,562000000.0,1321000000.0
NetIncomeLoss / USD,-190000000.0,-587000000.0,-49000000.0,-231000000.0,-49000000.0,-205000000.0,-193000000.0,-4244000000.0,69000000.0,-4244000000.0,231000000.0,341000000.0,-51000000.0,497000000.0,497000000.0,846000000.0,974000000.0,633000000.0,157000000.0,157000000.0,339000000.0,545000000.0,1158000000.0,192000000.0,450000000.0,1158000000.0,757000000.0,881000000.0,127000000.0,951000000.0,1098000000.0,1099000000.0,74000000.0,217000000.0,331000000.0,1299000000.0,17000000.0,124000000.0,317000000.0,610000000.0,77000000.0,208000000.0,420000000.0,560000000.0,117000000.0,297000000.0,544000000.0,-155000000.0,151000000.0,358000000.0,625000000.0,966000000.0,197000000.0,332000000.0,537000000.0,868000000.0,244000000.0,537000000.0,844000000.0,949000000.0,267000000.0,495000000.0,774000000.0,1245000000.0,278000000.0,649000000.0,1113000000.0,1363000000.0,-39000000.0,404000000.0,966000000.0
NetIncomeLossAttributableToNoncontrollingInterest / USD,-3000000.0,3000000.0,14000000.0,3000000.0,14000000.0,12000000.0,24000000.0,4000000.0,-1000000.0,4000000.0,3000000.0,5000000.0,23000000.0,-6000000.0,-6000000.0,-8000000.0,-6000000.0,17000000.0,,,0.0,0.0,-6000000.0,,-4000000.0,-6000000.0,5000000.0,0.0,0.0,0.0,1000000.0,6000000.0,1000000.0,1000000.0,2000000.0,1000000.0,0.0,1000000.0,1000000.0,3000000.0,1000000.0,2000000.0,2000000.0,2000000.0,0.0,1000000.0,2000000.0,4000000.0,1000000.0,2000000.0,3000000.0,3000000.0,1000000.0,2000000.0,3000000.0,3000000.0,1000000.0,3000000.0,4000000.0,4000000.0,1000000.0,2000000.0,3000000.0,5000000.0,1000000.0,3000000.0,4000000.0,4000000.0,1000000.0,3000000.0,4000000.0
NonoperatingIncomeExpense / USD,-51000000.0,-193000000.0,177000000.0,15000000.0,177000000.0,38000000.0,-43000000.0,-311000000.0,-11000000.0,-318000000.0,-43000000.0,-62000000.0,66000000.0,3000000.0,3000000.0,-95000000.0,-111000000.0,-87000000.0,12000000.0,12000000.0,-26000000.0,-25000000.0,-120000000.0,-11000000.0,-53000000.0,-117000000.0,-48000000.0,-39000000.0,-18000000.0,-59000000.0,-115000000.0,-67000000.0,9000000.0,-30000000.0,-65000000.0,-155000000.0,-78000000.0,-134000000.0,-182000000.0,-77000000.0,-53000000.0,-109000000.0,-171000000.0,-204000000.0,-31000000.0,-78000000.0,-102000000.0,-208000000.0,-44000000.0,-119000000.0,-183000000.0,-153000000.0,-35000000.0,-75000000.0,-176000000.0,-580000000.0,-9000000.0,-38000000.0,-84000000.0,-209000000.0,-20000000.0,-77000000.0,-118000000.0,-115000000.0,-41000000.0,-71000000.0,-118000000.0,-146000000.0,-609000000.0,-673000000.0,-690000000.0
NotesAndLoansReceivableGrossCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000000.0,13000000.0,13000000.0,,14000000.0,14000000.0,14000000.0,14000000.0,18000000.0,18000000.0,18000000.0,18000000.0,7000000.0,7000000.0,,7000000.0,,,,19000000.0,,,,19000000.0,,,,20000000.0,,,,13000000.0,,,,13000000.0,,,
NotesAndLoansReceivableGrossNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31000000.0,,47000000.0,47000000.0,47000000.0,,49000000.0,49000000.0,49000000.0,49000000.0,19000000.0,19000000.0,19000000.0,19000000.0,24000000.0,24000000.0,,24000000.0,,,,41000000.0,,,,54000000.0,,,,27000000.0,,,,25000000.0,,,,21000000.0,,,
NotesReceivableGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000000.0,60000000.0,60000000.0,,63000000.0,63000000.0,63000000.0,63000000.0,37000000.0,37000000.0,37000000.0,37000000.0,33000000.0,33000000.0,,33000000.0,,,,62000000.0,,,,76000000.0,,,,49000000.0,,,,40000000.0,,,,36000000.0,,,
NumberOfReportableSegments / segment,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
OperatingIncomeLoss / USD,-264000000.0,-716000000.0,-553000000.0,-449000000.0,-553000000.0,-439000000.0,-580000000.0,-2542000000.0,120000000.0,-679000000.0,281000000.0,477000000.0,567000000.0,169000000.0,169000000.0,328000000.0,582000000.0,751000000.0,232000000.0,232000000.0,510000000.0,833000000.0,858000000.0,216000000.0,376000000.0,598000000.0,622000000.0,920000000.0,107000000.0,245000000.0,452000000.0,947000000.0,119000000.0,373000000.0,605000000.0,-1006000000.0,100000000.0,323000000.0,664000000.0,994000000.0,173000000.0,433000000.0,781000000.0,1048000000.0,171000000.0,445000000.0,739000000.0,1284000000.0,229000000.0,579000000.0,991000000.0,1255000000.0,259000000.0,476000000.0,828000000.0,1581000000.0,298000000.0,668000000.0,1118000000.0,1383000000.0,239000000.0,597000000.0,970000000.0,1667000000.0,399000000.0,917000000.0,1556000000.0,1661000000.0,519000000.0,1163000000.0,1874000000.0
OperatingLeaseCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000000.0,65000000.0,99000000.0,133000000.0,33000000.0,65000000.0,99000000.0,133000000.0,34000000.0,67000000.0,101000000.0,130000000.0,33000000.0,67000000.0,101000000.0,133000000.0,33000000.0,66000000.0,98000000.0,133000000.0,34000000.0,68000000.0,103000000.0,130000000.0,35000000.0,69000000.0,103000000.0
OperatingLeaseImpairmentLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,,,,0.0,0.0,0.0,0.0,5000000.0,7000000.0,7000000.0,7000000.0,0.0,9000000.0,12000000.0,16000000.0,10000000.0,3000000.0,4000000.0,4000000.0,24000000.0,3000000.0,4000000.0,5000000.0
OperatingLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669000000.0,622000000.0,617000000.0,619000000.0,577000000.0,508000000.0,524000000.0,528000000.0,491000000.0,469000000.0,446000000.0,437000000.0,422000000.0,402000000.0,379000000.0,537000000.0,506000000.0,505000000.0,486000000.0,532000000.0,569000000.0,545000000.0,575000000.0,554000000.0,526000000.0,601000000.0,597000000.0
OperatingLeaseLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116000000.0,118000000.0,118000000.0,122000000.0,122000000.0,122000000.0,122000000.0,122000000.0,126000000.0,126000000.0,126000000.0,126000000.0,124000000.0,124000000.0,124000000.0,124000000.0,118000000.0,118000000.0,118000000.0,118000000.0,125000000.0,125000000.0,125000000.0,125000000.0,127000000.0,127000000.0,127000000.0
OperatingLeaseLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553000000.0,504000000.0,499000000.0,497000000.0,497000000.0,497000000.0,497000000.0,497000000.0,402000000.0,402000000.0,402000000.0,402000000.0,313000000.0,313000000.0,313000000.0,313000000.0,419000000.0,419000000.0,419000000.0,419000000.0,407000000.0,407000000.0,407000000.0,407000000.0,427000000.0,427000000.0,427000000.0
OperatingLeasePayments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000000.0,80000000.0,110000000.0,140000000.0,33000000.0,80000000.0,110000000.0,140000000.0,37000000.0,84000000.0,116000000.0,144000000.0,54000000.0,95000000.0,124000000.0,145000000.0,62000000.0,93000000.0,124000000.0,145000000.0,52000000.0,81000000.0,103000000.0,145000000.0,38000000.0,88000000.0,118000000.0
OperatingLeaseRightOfUseAsset / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593000000.0,567000000.0,561000000.0,554000000.0,554000000.0,554000000.0,554000000.0,554000000.0,468000000.0,468000000.0,468000000.0,468000000.0,382000000.0,382000000.0,382000000.0,382000000.0,485000000.0,485000000.0,485000000.0,485000000.0,495000000.0,495000000.0,495000000.0,495000000.0,529000000.0,529000000.0,529000000.0
OperatingLeaseWeightedAverageDiscountRatePercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0374,0.0376,0.0367,0.0361,0.0361,0.0361,0.0361,0.0361,0.033,0.033,0.033,0.033,0.0311,0.0311,0.0311,0.0311,0.0407,0.0407,0.0407,0.0407,0.0434,0.0434,0.0434,0.0434,0.0397,0.0397,0.0397
OtherAccruedLiabilitiesCurrent / USD,,,,,,1675000000.0,1340000000.0,1340000000.0,748000000.0,795000000.0,748000000.0,748000000.0,748000000.0,734000000.0,734000000.0,821000000.0,821000000.0,821000000.0,684000000.0,684000000.0,684000000.0,684000000.0,684000000.0,675000000.0,578000000.0,597000000.0,578000000.0,578000000.0,637000000.0,637000000.0,637000000.0,506000000.0,449000000.0,449000000.0,449000000.0,449000000.0,620000000.0,620000000.0,620000000.0,620000000.0,493000000.0,547000000.0,547000000.0,547000000.0,497000000.0,497000000.0,497000000.0,497000000.0,521000000.0,521000000.0,521000000.0,521000000.0,463000000.0,463000000.0,463000000.0,463000000.0,521000000.0,521000000.0,521000000.0,419000000.0,408000000.0,408000000.0,408000000.0,408000000.0,349000000.0,349000000.0,349000000.0,349000000.0,454000000.0,454000000.0,454000000.0
OtherAssetsCurrent / USD,3140000000.0,3140000000.0,3140000000.0,2184000000.0,3140000000.0,2184000000.0,1389000000.0,1389000000.0,748000000.0,705000000.0,748000000.0,748000000.0,748000000.0,676000000.0,676000000.0,686000000.0,686000000.0,686000000.0,800000000.0,800000000.0,800000000.0,800000000.0,800000000.0,769000000.0,635000000.0,666000000.0,635000000.0,635000000.0,740000000.0,740000000.0,740000000.0,740000000.0,954000000.0,954000000.0,954000000.0,954000000.0,755000000.0,755000000.0,755000000.0,755000000.0,832000000.0,832000000.0,832000000.0,832000000.0,354000000.0,354000000.0,354000000.0,354000000.0,272000000.0,272000000.0,272000000.0,272000000.0,242000000.0,242000000.0,242000000.0,242000000.0,259000000.0,259000000.0,259000000.0,259000000.0,383000000.0,383000000.0,383000000.0,383000000.0,357000000.0,357000000.0,357000000.0,357000000.0,429000000.0,429000000.0,429000000.0
OtherAssetsNoncurrent / USD,1816000000.0,1816000000.0,1816000000.0,1785000000.0,1816000000.0,1785000000.0,1680000000.0,1680000000.0,734000000.0,849000000.0,734000000.0,734000000.0,734000000.0,294000000.0,294000000.0,296000000.0,296000000.0,296000000.0,369000000.0,369000000.0,369000000.0,273000000.0,273000000.0,185000000.0,89000000.0,139000000.0,89000000.0,89000000.0,145000000.0,145000000.0,145000000.0,145000000.0,271000000.0,271000000.0,271000000.0,271000000.0,200000000.0,200000000.0,200000000.0,200000000.0,333000000.0,333000000.0,333000000.0,333000000.0,344000000.0,344000000.0,344000000.0,344000000.0,422000000.0,422000000.0,422000000.0,422000000.0,482000000.0,482000000.0,482000000.0,482000000.0,558000000.0,558000000.0,558000000.0,558000000.0,310000000.0,310000000.0,310000000.0,310000000.0,274000000.0,274000000.0,274000000.0,274000000.0,375000000.0,375000000.0,375000000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,4000000.0,4000000.0,4000000.0
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax / USD,,,,,,,,,,,,,,,,,,-63000000.0,-4000000.0,-4000000.0,-22000000.0,-18000000.0,19000000.0,-37000000.0,-42000000.0,19000000.0,-22000000.0,14000000.0,2000000.0,15000000.0,-19000000.0,-4000000.0,-26000000.0,-19000000.0,-35000000.0,-108000000.0,13000000.0,-85000000.0,-134000000.0,-62000000.0,34000000.0,81000000.0,127000000.0,-228000000.0,48000000.0,-38000000.0,-42000000.0,141000000.0,30000000.0,7000000.0,-26000000.0,-91000000.0,-138000000.0,-60000000.0,-30000000.0,34000000.0,19000000.0,25000000.0,-19000000.0,50000000.0,-20000000.0,-155000000.0,-317000000.0,-24000000.0,36000000.0,63000000.0,-7000000.0,-155000000.0,-24000000.0,-27000000.0,45000000.0
OtherComprehensiveIncomeLossNetOfTax / USD,,,,,,,,,,,,,,,,,,64000000.0,49000000.0,49000000.0,83000000.0,223000000.0,-654000000.0,-19000000.0,-9000000.0,-654000000.0,28000000.0,-424000000.0,17000000.0,42000000.0,-338000000.0,1013000000.0,-58000000.0,-130000000.0,-151000000.0,432000000.0,21000000.0,-22000000.0,-65000000.0,-11000000.0,53000000.0,118000000.0,191000000.0,-451000000.0,54000000.0,-18000000.0,-9000000.0,-245000000.0,41000000.0,28000000.0,6000000.0,-203000000.0,-126000000.0,-35000000.0,7000000.0,325000000.0,36000000.0,58000000.0,30000000.0,-6000000.0,-5000000.0,-112000000.0,-259000000.0,67000000.0,48000000.0,88000000.0,30000000.0,-156000000.0,-13000000.0,-9000000.0,70000000.0
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax / USD,,,,,,,,,,,,,,,,,,-81000000.0,,,,,723000000.0,,,723000000.0,,707000000.0,-13000000.0,-24000000.0,322000000.0,-1023000000.0,-1000000.0,82000000.0,82000000.0,-493000000.0,-4000000.0,-60000000.0,-65000000.0,-98000000.0,-19000000.0,-33000000.0,-59000000.0,226000000.0,-12000000.0,-26000000.0,-39000000.0,392000000.0,-11000000.0,-21000000.0,-32000000.0,106000000.0,-12000000.0,-25000000.0,-37000000.0,-291000000.0,-17000000.0,-33000000.0,-49000000.0,56000000.0,-15000000.0,-43000000.0,-58000000.0,-91000000.0,-12000000.0,-25000000.0,-37000000.0,1000000.0,-7000000.0,-14000000.0,-21000000.0
OtherCostAndExpenseOperating / USD,334000000.0,546000000.0,984000000.0,229000000.0,984000000.0,332000000.0,393000000.0,2169000000.0,21000000.0,1817000000.0,85000000.0,119000000.0,255000000.0,55000000.0,55000000.0,161000000.0,221000000.0,150000000.0,15000000.0,15000000.0,32000000.0,48000000.0,341000000.0,17000000.0,20000000.0,129000000.0,37000000.0,12000000.0,-11000000.0,23000000.0,49000000.0,71000000.0,14000000.0,,,1972000000.0,,,,84000000.0,,,,224000000.0,,,,147000000.0,,,,334000000.0,,,,260000000.0,,,,246000000.0,,,,286000000.0,,,,339000000.0,,,
OtherLiabilitiesNoncurrent / USD,3562000000.0,3562000000.0,3562000000.0,4094000000.0,3562000000.0,4094000000.0,3987000000.0,3987000000.0,3045000000.0,3490000000.0,3045000000.0,3045000000.0,3045000000.0,3710000000.0,3710000000.0,3710000000.0,3710000000.0,3710000000.0,4195000000.0,4195000000.0,4195000000.0,4195000000.0,4195000000.0,2485000000.0,2314000000.0,4020000000.0,2314000000.0,2314000000.0,2011000000.0,2011000000.0,2011000000.0,2011000000.0,1904000000.0,1904000000.0,1904000000.0,1904000000.0,2355000000.0,2355000000.0,2355000000.0,2355000000.0,2585000000.0,2585000000.0,2585000000.0,2585000000.0,2300000000.0,2300000000.0,2300000000.0,2300000000.0,2276000000.0,2276000000.0,2276000000.0,2276000000.0,2363000000.0,2363000000.0,2363000000.0,2363000000.0,2148000000.0,2148000000.0,2148000000.0,2148000000.0,1691000000.0,1691000000.0,1691000000.0,1691000000.0,1741000000.0,1741000000.0,1741000000.0,1741000000.0,1719000000.0,1719000000.0,1719000000.0
OtherNonoperatingIncomeExpense / USD,-97000000.0,-264000000.0,36000000.0,70000000.0,36000000.0,93000000.0,49000000.0,-425000000.0,15000000.0,-417000000.0,-15000000.0,-9000000.0,91000000.0,5000000.0,5000000.0,-73000000.0,-73000000.0,-7000000.0,9000000.0,9000000.0,-16000000.0,-18000000.0,-69000000.0,7000000.0,-3000000.0,-66000000.0,3000000.0,1000000.0,0.0,-9000000.0,-34000000.0,9000000.0,3000000.0,-1000000.0,-3000000.0,-34000000.0,-8000000.0,-11000000.0,-12000000.0,-11000000.0,-5000000.0,-9000000.0,-20000000.0,7000000.0,4000000.0,16000000.0,45000000.0,-10000000.0,10000000.0,-12000000.0,-22000000.0,53000000.0,17000000.0,34000000.0,-8000000.0,-365000000.0,45000000.0,60000000.0,70000000.0,13000000.0,34000000.0,33000000.0,50000000.0,92000000.0,12000000.0,39000000.0,46000000.0,77000000.0,-565000000.0,-560000000.0,-519000000.0
OtherOperatingIncomeExpenseNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,-39000000.0,,-33000000.0,-107000000.0,-144000000.0,,-18000000.0,-54000000.0,-100000000.0,-224000000.0,-67000000.0,-138000000.0,-263000000.0,-147000000.0,-55000000.0,-116000000.0,-180000000.0,-334000000.0,-19000000.0,-109000000.0,-178000000.0,-260000000.0,-79000000.0,-150000000.0,-209000000.0,-246000000.0,-92000000.0,-177000000.0,-262000000.0,-286000000.0,-69000000.0,-135000000.0,-181000000.0,-339000000.0,-58000000.0,-104000000.0,-153000000.0
OtherRestructuringCosts / USD,,,,,,207000000.0,197000000.0,216000000.0,5000000.0,60000000.0,13000000.0,35000000.0,88000000.0,5000000.0,5000000.0,22000000.0,32000000.0,54000000.0,9000000.0,9000000.0,20000000.0,30000000.0,52000000.0,11000000.0,20000000.0,35000000.0,36000000.0,27000000.0,9000000.0,34000000.0,48000000.0,70000000.0,12000000.0,26000000.0,33000000.0,64000000.0,7000000.0,25000000.0,28000000.0,71000000.0,15000000.0,16000000.0,22000000.0,77000000.0,8000000.0,26000000.0,46000000.0,33000000.0,4000000.0,12000000.0,27000000.0,61000000.0,12000000.0,38000000.0,48000000.0,40000000.0,14000000.0,20000000.0,22000000.0,57000000.0,7000000.0,12000000.0,14000000.0,24000000.0,7000000.0,12000000.0,16000000.0,18000000.0,7000000.0,11000000.0,16000000.0
PaymentsForRepurchaseOfCommonStock / USD,138000000.0,138000000.0,3035000000.0,,3035000000.0,,,138000000.0,,-138000000.0,,744000000.0,0.0,0.0,0.0,0.0,744000000.0,0.0,1365000000.0,1365000000.0,1804000000.0,2112000000.0,1110000000.0,357000000.0,907000000.0,1110000000.0,1332000000.0,2438000000.0,57000000.0,473000000.0,1123000000.0,1694000000.0,653000000.0,939000000.0,2996000000.0,2546000000.0,64000000.0,619000000.0,728000000.0,3177000000.0,178000000.0,258000000.0,358000000.0,842000000.0,66000000.0,66000000.0,66000000.0,483000000.0,145000000.0,170000000.0,170000000.0,132000000.0,253000000.0,336000000.0,441000000.0,315000000.0,170000000.0,272000000.0,397000000.0,612000000.0,493000000.0,655000000.0,749000000.0,528000000.0,140000000.0,364000000.0,670000000.0,836000000.0,39000000.0,110000000.0,141000000.0
PaymentsForRestructuring / USD,,,,,,,,,,,,,,,,,,,,,,,81000000.0,40000000.0,75000000.0,81000000.0,116000000.0,55000000.0,28000000.0,40000000.0,53000000.0,59000000.0,23000000.0,42000000.0,59000000.0,148000000.0,30000000.0,56000000.0,77000000.0,71000000.0,15000000.0,36000000.0,51000000.0,79000000.0,,,,93000000.0,,,,,,,,,,,27000000.0,34000000.0,10000000.0,19000000.0,28000000.0,34000000.0,9000000.0,17000000.0,27000000.0,37000000.0,14000000.0,34000000.0,50000000.0
PaymentsOfDividendsCommonStock / USD,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,70000000.0,70000000.0,134000000.0,197000000.0,72000000.0,72000000.0,143000000.0,72000000.0,212000000.0,270000000.0,79000000.0,158000000.0,236000000.0,292000000.0,75000000.0,148000000.0,218000000.0,318000000.0,71000000.0,143000000.0,213000000.0,277000000.0,77000000.0,154000000.0,230000000.0,280000000.0,84000000.0,168000000.0,252000000.0,307000000.0,93000000.0,187000000.0,281000000.0,337000000.0,109000000.0,218000000.0,327000000.0,379000000.0,121000000.0,242000000.0,362000000.0,436000000.0,134000000.0,266000000.0,398000000.0,482000000.0,148000000.0,296000000.0,443000000.0,530000000.0,163000000.0,326000000.0,490000000.0
PaymentsOfDividendsMinorityInterest / USD,,,,,,,,23000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,2000000.0,2000000.0,0.0,,1000000.0,1000000.0,1000000.0,,3000000.0,3000000.0,1000000.0,,4000000.0,4000000.0,3000000.0,,5000000.0,5000000.0,4000000.0,0.0,6000000.0,6000000.0,5000000.0,1000000.0,4000000.0,5000000.0,6000000.0,,3000000.0,4000000.0
PaymentsOfFinancingCosts / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
PaymentsToAcquireProductiveAssets / USD,231000000.0,387000000.0,527000000.0,71000000.0,527000000.0,137000000.0,144000000.0,408000000.0,37000000.0,257000000.0,74000000.0,111000000.0,136000000.0,27000000.0,27000000.0,60000000.0,103000000.0,192000000.0,49000000.0,49000000.0,101000000.0,140000000.0,186000000.0,46000000.0,79000000.0,165000000.0,110000000.0,170000000.0,41000000.0,82000000.0,130000000.0,169000000.0,33000000.0,81000000.0,131000000.0,181000000.0,51000000.0,143000000.0,211000000.0,175000000.0,68000000.0,121000000.0,206000000.0,271000000.0,41000000.0,82000000.0,128000000.0,227000000.0,66000000.0,129000000.0,189000000.0,197000000.0,48000000.0,102000000.0,151000000.0,248000000.0,52000000.0,114000000.0,175000000.0,217000000.0,54000000.0,113000000.0,183000000.0,243000000.0,54000000.0,107000000.0,172000000.0,256000000.0,46000000.0,114000000.0,171000000.0
PreferredStockParOrStatedValuePerShare / USD/shares,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
PreferredStockSharesAuthorized / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0
PreferredStockSharesIssued / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PreferredStockSharesOutstanding / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PreferredStockValue / USD,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PrepaidTaxes / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41000000.0,41000000.0,41000000.0,,33000000.0,33000000.0,33000000.0,,32000000.0,32000000.0,32000000.0,,54000000.0,54000000.0,54000000.0
ProceedsFromIssuanceOfCommonStock / USD,82000000.0,86000000.0,440000000.0,56000000.0,440000000.0,56000000.0,110000000.0,145000000.0,63000000.0,145000000.0,68000000.0,152000000.0,116000000.0,70000000.0,70000000.0,128000000.0,148000000.0,,30000000.0,30000000.0,63000000.0,79000000.0,192000000.0,40000000.0,99000000.0,192000000.0,108000000.0,133000000.0,14000000.0,85000000.0,94000000.0,165000000.0,41000000.0,37000000.0,69000000.0,87000000.0,40000000.0,40000000.0,80000000.0,84000000.0,22000000.0,28000000.0,61000000.0,93000000.0,53000000.0,59000000.0,139000000.0,82000000.0,45000000.0,70000000.0,82000000.0,168000000.0,5000000.0,49000000.0,59000000.0,114000000.0,45000000.0,60000000.0,99000000.0,108000000.0,52000000.0,51000000.0,137000000.0,102000000.0,26000000.0,36000000.0,76000000.0,156000000.0,,,
