fact_unit,2009-07-31,2009-10-30,2010-02-16,2010-05-05,2010-05-17,2010-08-04,2010-11-05,2011-02-16,2011-05-05,2011-05-26,2011-08-04,2011-11-03,2012-02-16,2012-05-03,2012-08-02,2012-11-01,2013-02-14,2013-05-02,2013-05-16,2013-08-01,2013-10-31,2014-02-13,2014-05-01,2014-05-15,2014-07-31,2014-10-30,2015-02-12,2015-04-30,2015-07-30,2015-10-29,2016-02-11,2016-05-03,2016-05-17,2016-08-02,2016-11-01,2017-02-09,2017-05-03,2017-05-04,2017-08-01,2017-10-31,2018-02-08,2018-05-08,2018-07-26,2018-10-25,2019-02-07,2019-04-26,2019-07-26,2019-10-25,2020-02-06,2020-04-28,2020-07-28,2020-10-27,2021-02-04,2021-04-27,2021-07-27,2021-10-26,2022-02-09,2022-04-26,2022-07-27,2022-10-25,2023-02-08,2023-04-25,2023-07-25,2023-10-24,2024-02-07,2024-04-30,2024-07-26,2024-10-22,2025-02-05,2025-04-22,2025-07-18,2025-10-21
ProceedsFromLinesOfCredit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000000.0,2000000000.0,2000000000.0,2000000000.0,,,
ProceedsFromPaymentsForOtherFinancingActivities / USD,131000000.0,-3000000.0,-61000000.0,11000000.0,-61000000.0,3000000.0,2000000.0,-61000000.0,-6000000.0,-61000000.0,27000000.0,-77000000.0,3000000.0,-33000000.0,-51000000.0,-58000000.0,-77000000.0,-2000000.0,-77000000.0,0.0,-18000000.0,-67000000.0,-4000000.0,-67000000.0,3000000.0,-4000000.0,-15000000.0,-17000000.0,-31000000.0,-37000000.0,32000000.0,-22000000.0,32000000.0,-50000000.0,-99000000.0,-19000000.0,-22000000.0,-19000000.0,-16000000.0,-20000000.0,-120000000.0,-120000000.0,-2000000.0,-23000000.0,-42000000.0,-7000000.0,-26000000.0,-36000000.0,-121000000.0,-17000000.0,-34000000.0,-158000000.0,-56000000.0,-36000000.0,-45000000.0,-47000000.0,-197000000.0,-197000000.0,-19000000.0,-21000000.0,-98000000.0,-9000000.0,-22000000.0,-29000000.0,-20000000.0,-4000000.0,-9000000.0,-16000000.0,-60000000.0,-50000000.0,-57000000.0,-83000000.0
ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess / USD,,1562000000.0,-1222000000.0,-512000000.0,-1222000000.0,-552000000.0,-545000000.0,361000000.0,-27000000.0,361000000.0,-32000000.0,-31000000.0,-536000000.0,12000000.0,-13000000.0,-13000000.0,-24000000.0,-18000000.0,-24000000.0,-34000000.0,-36000000.0,11000000.0,-13000000.0,11000000.0,-12000000.0,607000000.0,-36000000.0,466000000.0,62000000.0,1935000000.0,-2000000.0,-4000000.0,-2000000.0,-39000000.0,1160000000.0,27000000.0,138000000.0,27000000.0,-337000000.0,-498000000.0,860000000.0,860000000.0,-113000000.0,60000000.0,-797000000.0,1581000000.0,774000000.0,-698000000.0,578000000.0,-428000000.0,-441000000.0,-466000000.0,-284000000.0,462000000.0,-132000000.0,-138000000.0,-316000000.0,-316000000.0,4000000.0,4000000.0,-143000000.0,-5000000.0,344000000.0,340000000.0,-2000000.0,0.0,651000000.0,485000000.0,340000000.0,-205000000.0,-205000000.0,-205000000.0
ProceedsFromSaleMaturityAndCollectionsOfInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742000000.0,2034000000.0,164000000.0,2034000000.0,449000000.0,794000000.0,1952000000.0,1952000000.0,543000000.0,745000000.0,1247000000.0,990000000.0,1636000000.0,2066000000.0,1354000000.0,369000000.0,1005000000.0,1265000000.0,2497000000.0,207000000.0,976000000.0,1239000000.0,1443000000.0,1443000000.0,786000000.0,1363000000.0,1811000000.0,217000000.0,456000000.0,868000000.0,2406000000.0,450000000.0,945000000.0,1292000000.0,1261000000.0,388000000.0,707000000.0,1022000000.0
ProceedsFromSaleOfProductiveAssets / USD,6000000.0,80000000.0,103000000.0,15000000.0,103000000.0,57000000.0,62000000.0,87000000.0,3000000.0,87000000.0,4000000.0,7000000.0,74000000.0,2000000.0,5000000.0,12000000.0,25000000.0,4000000.0,25000000.0,8000000.0,15000000.0,55000000.0,10000000.0,55000000.0,18000000.0,86000000.0,41000000.0,3000000.0,38000000.0,116000000.0,128000000.0,4000000.0,128000000.0,14000000.0,17000000.0,135000000.0,18000000.0,135000000.0,18000000.0,18000000.0,33000000.0,33000000.0,13000000.0,18000000.0,58000000.0,83000000.0,96000000.0,143000000.0,49000000.0,1000000.0,3000000.0,91000000.0,262000000.0,7000000.0,16000000.0,29000000.0,123000000.0,123000000.0,43000000.0,44000000.0,128000000.0,56000000.0,56000000.0,65000000.0,51000000.0,3000000.0,23000000.0,114000000.0,200000000.0,21000000.0,53000000.0,55000000.0
ProceedsFromSaleOfTreasuryStock / USD,217000000.0,257000000.0,796000000.0,34000000.0,796000000.0,225000000.0,291000000.0,289000000.0,151000000.0,289000000.0,386000000.0,505000000.0,431000000.0,378000000.0,753000000.0,865000000.0,666000000.0,213000000.0,666000000.0,479000000.0,772000000.0,902000000.0,738000000.0,902000000.0,1103000000.0,1372000000.0,1012000000.0,267000000.0,585000000.0,739000000.0,1609000000.0,309000000.0,1609000000.0,450000000.0,518000000.0,968000000.0,357000000.0,968000000.0,612000000.0,741000000.0,635000000.0,635000000.0,496000000.0,582000000.0,804000000.0,219000000.0,305000000.0,401000000.0,734000000.0,215000000.0,365000000.0,437000000.0,485000000.0,149000000.0,236000000.0,325000000.0,547000000.0,547000000.0,480000000.0,566000000.0,429000000.0,164000000.0,227000000.0,310000000.0,639000000.0,187000000.0,218000000.0,245000000.0,381000000.0,18000000.0,30000000.0,68000000.0
ProfitLoss / USD,1969000000.0,2979000000.0,4151000000.0,530000000.0,4151000000.0,1322000000.0,2293000000.0,3520000000.0,955000000.0,3520000000.0,2095000000.0,3220000000.0,3244000000.0,1103000000.0,2280000000.0,3383000000.0,4163000000.0,1141000000.0,4163000000.0,2327000000.0,3507000000.0,4357000000.0,1147000000.0,4357000000.0,2360000000.0,3605000000.0,4511000000.0,1225000000.0,2508000000.0,3819000000.0,4721000000.0,1201000000.0,4721000000.0,2504000000.0,3802000000.0,4998000000.0,1278000000.0,4998000000.0,2571000000.0,3902000000.0,4841000000.0,4841000000.0,2911000000.0,4344000000.0,5058000000.0,606000000.0,2468000000.0,4014000000.0,4869000000.0,893000000.0,2024000000.0,3612000000.0,5363000000.0,1310000000.0,2613000000.0,4047000000.0,4529000000.0,4529000000.0,3152000000.0,4589000000.0,5453000000.0,1303000000.0,1385000000.0,5248000000.0,5929000000.0,981000000.0,-5855000000.0,-7926000000.0,5791000000.0,933000000.0,2084000000.0,3460000000.0
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAccumulatedDepreciationAndAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17229000000.0,17229000000.0,,,17784000000.0,,,,16820000000.0,,,,15804000000.0,,,
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9421000000.0,9421000000.0,,,9429000000.0,,,,9178000000.0,,,,7690000000.0,,,
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26650000000.0,26650000000.0,,,27213000000.0,,,,25998000000.0,,,,23494000000.0,,,
PropertyPlantAndEquipmentGross / USD,18812000000.0,18812000000.0,18812000000.0,19440000000.0,18812000000.0,19440000000.0,19440000000.0,19440000000.0,20253000000.0,19440000000.0,20253000000.0,20253000000.0,20253000000.0,21166000000.0,21166000000.0,21166000000.0,21166000000.0,22525000000.0,21166000000.0,22525000000.0,22525000000.0,22525000000.0,23068000000.0,22525000000.0,23068000000.0,23068000000.0,23068000000.0,22841000000.0,22841000000.0,22841000000.0,22841000000.0,23098000000.0,22841000000.0,23098000000.0,23098000000.0,23098000000.0,23499000000.0,23098000000.0,23499000000.0,23499000000.0,23499000000.0,23499000000.0,24914000000.0,24914000000.0,24914000000.0,24873000000.0,24873000000.0,24873000000.0,24873000000.0,26124000000.0,26124000000.0,26124000000.0,26124000000.0,26650000000.0,26650000000.0,26650000000.0,,27213000000.0,27213000000.0,27213000000.0,27213000000.0,25998000000.0,25998000000.0,25998000000.0,25998000000.0,26870000000.0,23494000000.0,23494000000.0,23494000000.0,23406000000.0,23406000000.0,23406000000.0
PropertyPlantAndEquipmentNet / USD,6886000000.0,6886000000.0,6886000000.0,7000000000.0,6886000000.0,7000000000.0,7000000000.0,7000000000.0,7279000000.0,7000000000.0,7279000000.0,7279000000.0,7279000000.0,7666000000.0,7666000000.0,7666000000.0,7666000000.0,8378000000.0,7666000000.0,8378000000.0,8378000000.0,8378000000.0,8652000000.0,8378000000.0,8652000000.0,8652000000.0,8652000000.0,8489000000.0,8489000000.0,8489000000.0,8489000000.0,8515000000.0,8489000000.0,8515000000.0,8515000000.0,8515000000.0,8516000000.0,8515000000.0,8516000000.0,8516000000.0,8516000000.0,8516000000.0,8866000000.0,8866000000.0,8866000000.0,8738000000.0,8738000000.0,8738000000.0,8738000000.0,9333000000.0,9333000000.0,9333000000.0,9333000000.0,9421000000.0,9421000000.0,9421000000.0,,9429000000.0,9429000000.0,9429000000.0,9429000000.0,9178000000.0,9178000000.0,9178000000.0,9178000000.0,9159000000.0,7690000000.0,7690000000.0,7690000000.0,7388000000.0,7388000000.0,7388000000.0
RepaymentsOfDebtMaturingInMoreThanThreeMonths / USD,,,,,,,,,,,45000000.0,135000000.0,519000000.0,104000000.0,143000000.0,474000000.0,556000000.0,15000000.0,556000000.0,18000000.0,18000000.0,1429000000.0,5000000.0,1429000000.0,12000000.0,853000000.0,612000000.0,64000000.0,119000000.0,1551000000.0,859000000.0,,859000000.0,10000000.0,793000000.0,1625000000.0,,1625000000.0,650000000.0,992000000.0,800000000.0,800000000.0,650000000.0,650000000.0,992000000.0,6000000.0,6000000.0,456000000.0,962000000.0,246000000.0,871000000.0,871000000.0,1034000000.0,450000000.0,1146000000.0,2477000000.0,2716000000.0,2716000000.0,450000000.0,450000000.0,3482000000.0,579000000.0,1179000000.0,1179000000.0,1144000000.0,1150000000.0,1802000000.0,2434000000.0,1179000000.0,2653000000.0,2653000000.0,2653000000.0
RepaymentsOfMediumTermNotes / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000000.0,1100000000.0,1100000000.0,1100000000.0,,,
ResearchAndDevelopmentExpense / USD,,,,,,,,851000000.0,,851000000.0,,,838000000.0,,,,919000000.0,,919000000.0,,,1036000000.0,,1036000000.0,,,1079000000.0,,,,1150000000.0,,1150000000.0,,,1193000000.0,,1193000000.0,,,1223000000.0,1220000000.0,,,1248000000.0,,,,1352000000.0,,,,1253000000.0,,,,1253000000.0,1253000000.0,,,1100000000.0,,,,1200000000.0,,,,800000000.0,,,
RetainedEarningsAccumulatedDeficit / USD,22227000000.0,22227000000.0,22227000000.0,23753000000.0,22227000000.0,23753000000.0,23753000000.0,23753000000.0,25995000000.0,23753000000.0,25995000000.0,25995000000.0,25995000000.0,28348000000.0,28348000000.0,28348000000.0,28348000000.0,30679000000.0,28348000000.0,30679000000.0,30679000000.0,30679000000.0,32416000000.0,30679000000.0,32416000000.0,32416000000.0,32416000000.0,34317000000.0,34317000000.0,34317000000.0,34317000000.0,36575000000.0,34317000000.0,36575000000.0,36575000000.0,36296000000.0,37907000000.0,36296000000.0,37907000000.0,37907000000.0,37907000000.0,37907000000.0,39115000000.0,39115000000.0,39115000000.0,40636000000.0,40636000000.0,40636000000.0,40636000000.0,42135000000.0,42135000000.0,42135000000.0,42135000000.0,43821000000.0,43821000000.0,43821000000.0,43821000000.0,43821000000.0,45821000000.0,45821000000.0,45821000000.0,47950000000.0,47950000000.0,47950000000.0,47950000000.0,37479000000.0,37479000000.0,37479000000.0,37479000000.0,36797000000.0,36797000000.0,36797000000.0
RevenueFromContractWithCustomerExcludingAssessedTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8278000000.0,16668000000.0,24820000000.0,30109000000.0,8278000000.0,16668000000.0,24820000000.0,8278000000.0,7863000000.0,16034000000.0,24025000000.0,32765000000.0,8075000000.0,15251000000.0,,32136000000.0,32136000000.0,,,32184000000.0,,,,,,12338000000.0,18608000000.0,26161000000.0,6016000000.0,12271000000.0,18565000000.0
Revenues / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7685000000.0,15495000000.0,23667000000.0,30109000000.0,8278000000.0,16668000000.0,24820000000.0,31657000000.0,7863000000.0,16034000000.0,24025000000.0,32765000000.0,8075000000.0,15251000000.0,23601000000.0,32136000000.0,32136000000.0,17801000000.0,26743000000.0,32184000000.0,8829000000.0,17531000000.0,26150000000.0,35355000000.0,8031000000.0,12338000000.0,18608000000.0,26161000000.0,6016000000.0,12271000000.0,18565000000.0
RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48000000.0,229000000.0,288000000.0,326000000.0,,,,326000000.0,,,,326000000.0,326000000.0,,,250000000.0,,,,342000000.0,,,,251000000.0,,,
SegmentExpenditureAdditionToLongLivedAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603000000.0,,,,1477000000.0,298000000.0,567000000.0,813000000.0
SellingGeneralAndAdministrativeExpense / USD,2669000000.0,3938000000.0,5015000000.0,1191000000.0,5015000000.0,2433000000.0,3642000000.0,5245000000.0,1323000000.0,5245000000.0,2673000000.0,4034000000.0,4907000000.0,1533000000.0,3114000000.0,4648000000.0,5479000000.0,1552000000.0,5479000000.0,3080000000.0,4567000000.0,6170000000.0,1589000000.0,6170000000.0,3199000000.0,4808000000.0,6102000000.0,1632000000.0,3278000000.0,4875000000.0,6384000000.0,1564000000.0,6384000000.0,3114000000.0,4644000000.0,6469000000.0,1493000000.0,6469000000.0,3093000000.0,4624000000.0,6229000000.0,6233000000.0,3234000000.0,4871000000.0,6311000000.0,2573000000.0,4373000000.0,5920000000.0,6626000000.0,1948000000.0,3634000000.0,5089000000.0,7602000000.0,1768000000.0,3362000000.0,5039000000.0,7029000000.0,7029000000.0,3554000000.0,5373000000.0,6929000000.0,1882000000.0,4905000000.0,6903000000.0,7197000000.0,1705000000.0,12763000000.0,18182000000.0,7232000000.0,1128000000.0,2260000000.0,3322000000.0
ShareBasedCompensation / USD,122000000.0,164000000.0,228000000.0,83000000.0,228000000.0,132000000.0,176000000.0,202000000.0,112000000.0,202000000.0,171000000.0,228000000.0,217000000.0,116000000.0,172000000.0,210000000.0,274000000.0,103000000.0,274000000.0,145000000.0,181000000.0,253000000.0,103000000.0,253000000.0,150000000.0,197000000.0,223000000.0,122000000.0,174000000.0,221000000.0,240000000.0,138000000.0,240000000.0,187000000.0,233000000.0,280000000.0,144000000.0,280000000.0,193000000.0,244000000.0,276000000.0,276000000.0,206000000.0,266000000.0,298000000.0,159000000.0,208000000.0,258000000.0,324000000.0,130000000.0,182000000.0,230000000.0,302000000.0,120000000.0,172000000.0,216000000.0,278000000.0,278000000.0,184000000.0,227000000.0,262000000.0,135000000.0,182000000.0,226000000.0,274000000.0,135000000.0,176000000.0,222000000.0,263000000.0,29000000.0,200000000.0,242000000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber / shares,,,,,,61735375.0,60211190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27271000.0,26487000.0,26487000.0,29170000.0,28670000.0,27537000.0,,,,29754000.0,,,,29959000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice / USD/shares,,,,,,75.21,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.79,136.75,136.75,165.71,166.58,149.67,,,,170.24,,,,153.29,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3689000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206000.0,135000.0,135000.0,372000.0,537000.0,292000.0,,,,1000000.0,,,,165000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod / shares,,,,,,5788508.0,5788313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3612000.0,3434000.0,3434000.0,3776000.0,3776000.0,4777000.0,,,,1667000.0,,,,528000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue / USD,,,,,,527000000.0,890000000.0,,,,,,,704000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691000000.0,,191760000000.0,72356000000.0,17000000.0,28000000.0,,,,0.0,,,,55000000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber / shares,,,,,,74268165.0,74268165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38552445.0,38552445.0,,,36196.0,,,,34965000.0,,,,,,,35401000.0,34569000.0,34569000.0,34560000.0,34560000.0,33675000.0,,,,35506000.0,,,,34683000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice / USD/shares,,,,,,72.39,72.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.01,102.01,,,112.07,,,,125.73,,,,,,,156.23,138.98,138.98,163.52,163.52,151.15,,,,166.97,,,,167.38,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.14,89.89,89.89,96.86,98.27,93.23,,,,101.54,,,,120.8,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.83,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.5,201.27,201.27,179.4,178.08,181.33,,,,166.62,,,,123.91,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.04,200.8,200.8,162.39,162.39,157.25,,,,116.87,,,,97.15,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1 / USD,,,,,,,,,,,,,,700000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634000000.0,,191760000000.0,72356000000.0,17000000.0,28000000.0,,,,0.0,,,,12000000.0,,,
StandardProductWarrantyAccrual / USD,,,,,,,,25000000.0,,25000000.0,,,27000000.0,,,,28000000.0,,28000000.0,,,28000000.0,,28000000.0,,,31000000.0,,,,30000000.0,,30000000.0,,,28000000.0,,28000000.0,,,47000000.0,47000000.0,,,50000000.0,,,,48000000.0,,,,51000000.0,,,,46000000.0,46000000.0,,,48000000.0,,,,48000000.0,,,,52000000.0,,,
StockIssuedDuringPeriodSharesStockOptionsExercised / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3880000.0,4193000.0,4193000.0,1297000.0,1722000.0,2759000.0,,,,1490000.0,,,,218000.0,,,
StockIssuedDuringPeriodSharesTreasuryStockReissued / shares,,,-14300000.0,,-14300000.0,,,-5811259.0,,-5811259.0,,,17310251.0,,,,11951155.0,,11951155.0,,,14323902.0,,14323902.0,,,17175816.0,,,,21650199.0,,21650199.0,,,12502416.0,,12502416.0,,,8268114.0,8268114.0,,,9998902.0,,,,8367922.0,,,,5217224.0,,,,6185314.0,6185314.0,,,4850912.0,,,,5930521.0,,,,4254798.0,,,
StockholdersEquity / USD,9880000000.0,9880000000.0,9880000000.0,12764000000.0,9880000000.0,12764000000.0,12764000000.0,12764000000.0,15663000000.0,12764000000.0,15663000000.0,15663000000.0,15663000000.0,15420000000.0,15420000000.0,15420000000.0,15420000000.0,17575000000.0,15420000000.0,17575000000.0,17575000000.0,17575000000.0,17502000000.0,17575000000.0,17502000000.0,17502000000.0,17502000000.0,13109000000.0,13109000000.0,13109000000.0,13109000000.0,11708000000.0,13109000000.0,11708000000.0,11708000000.0,11429000000.0,10298000000.0,11429000000.0,10298000000.0,10298000000.0,10298000000.0,10298000000.0,11563000000.0,11563000000.0,11563000000.0,9796000000.0,9796000000.0,9796000000.0,9796000000.0,10063000000.0,10063000000.0,10063000000.0,10063000000.0,12867000000.0,12867000000.0,12867000000.0,12867000000.0,12867000000.0,15046000000.0,15046000000.0,15046000000.0,14722000000.0,14722000000.0,14722000000.0,14722000000.0,4807000000.0,4807000000.0,4807000000.0,4807000000.0,3842000000.0,3842000000.0,3842000000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest / USD,10304000000.0,10304000000.0,10238000000.0,13302000000.0,10238000000.0,12792000000.0,10304000000.0,12072000000.0,13302000000.0,12072000000.0,13302000000.0,13302000000.0,10304000000.0,16017000000.0,16017000000.0,16017000000.0,13302000000.0,15862000000.0,13302000000.0,15862000000.0,15862000000.0,16017000000.0,18040000000.0,16017000000.0,18040000000.0,18040000000.0,15862000000.0,17948000000.0,17948000000.0,17948000000.0,18040000000.0,13142000000.0,18040000000.0,13142000000.0,13142000000.0,17669000000.0,11468000000.0,17669000000.0,11468000000.0,11468000000.0,12863000000.0,12863000000.0,10343000000.0,10343000000.0,11468000000.0,11622000000.0,11622000000.0,11622000000.0,10343000000.0,9848000000.0,9848000000.0,9848000000.0,11622000000.0,10126000000.0,10126000000.0,10126000000.0,9848000000.0,9848000000.0,12931000000.0,12931000000.0,10126000000.0,15117000000.0,15117000000.0,15117000000.0,12931000000.0,14770000000.0,14770000000.0,14770000000.0,15117000000.0,4868000000.0,4868000000.0,4868000000.0
StockholdersEquityNoteSpinoffTransaction / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2169000000.0,-2165000000.0,-2167000000.0,,-2169000000.0,-2165000000.0
SupplierFinanceProgramObligation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260000000.0,270000000.0,270000000.0,270000000.0,300000000.0,300000000.0,300000000.0,300000000.0
SupplierFinanceProgramObligationDecreaseSettlement / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500000000.0,,,
SupplierFinanceProgramObligationIncrease / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500000000.0,,,
TreasuryStockCommonShares / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334702932.0,280736817.0,347306778.0,280736817.0,347306778.0,347306778.0,308898462.0,308898462.0,349148819.0,349148819.0,334702932.0,367457888.0,944033056.0,367457888.0,347306778.0,368848221.0,368848221.0,368848221.0,349148819.0,366283418.0,366283418.0,366283418.0,367457888.0,367457888.0,372187578.0,372187578.0,368848221.0,394787951.0,394787951.0,394787951.0,366283418.0,391451920.0,391451920.0,391451920.0,372187578.0,404562753.0,404562753.0,404562753.0
TreasuryStockCommonValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23308000000.0,23308000000.0,25434000000.0,23308000000.0,25434000000.0,25434000000.0,25434000000.0,25434000000.0,25887000000.0,25887000000.0,25887000000.0,29626000000.0,29626000000.0,29626000000.0,29626000000.0,29849000000.0,29849000000.0,29849000000.0,29849000000.0,29404000000.0,29404000000.0,29404000000.0,29404000000.0,29404000000.0,30463000000.0,30463000000.0,30463000000.0,33255000000.0,33255000000.0,33255000000.0,33255000000.0,32859000000.0,32859000000.0,32859000000.0,32859000000.0,34462000000.0,34462000000.0,34462000000.0
TreasuryStockSharesAcquired / shares,,,39700000.0,,39700000.0,,,21424003.0,,21424003.0,,,254419.0,,,,10572666.0,,10572666.0,,,31331469.0,,31331469.0,,,25054207.0,,,,45445610.0,,45445610.0,,,40664061.0,,40664061.0,,,34072584.0,34072584.0,,,22602748.0,,,,10209963.0,,,,23526293.0,,,,7575647.0,7575647.0,,,2286109.0,,,,11834681.0,,,,10865635.0,,,
TreasuryStockValueAcquiredCostMethod / USD,,,3237000000.0,,3237000000.0,5000000.0,9000000.0,1603000000.0,20000000.0,1603000000.0,404000000.0,415000000.0,17000000.0,675000000.0,1344000000.0,2181000000.0,880000000.0,534000000.0,880000000.0,1167000000.0,1483000000.0,2694000000.0,807000000.0,2694000000.0,2039000000.0,3609000000.0,2220000000.0,1773000000.0,3155000000.0,4438000000.0,5216000000.0,896000000.0,5216000000.0,2683000000.0,4132000000.0,5643000000.0,1163000000.0,5643000000.0,2000000000.0,2771000000.0,5304000000.0,5304000000.0,1153000000.0,1547000000.0,3699000000.0,972000000.0,2563000000.0,3621000000.0,2044000000.0,666000000.0,1070000000.0,1211000000.0,4888000000.0,356000000.0,356000000.0,357000000.0,1381000000.0,1381000000.0,742000000.0,1305000000.0,358000000.0,773000000.0,773000000.0,964000000.0,2199000000.0,29000000.0,29000000.0,31000000.0,1464000000.0,21000000.0,421000000.0,1105000000.0
UndistributedEarningsOfForeignSubsidiaries / USD,,,,,,,,,,,,,,,,,,,,,,9700000000.0,,9700000000.0,,,11200000000.0,,,,12000000000.0,,12000000000.0,,,14000000000.0,,14000000000.0,,,15000000000.0,15000000000.0,,,12000000000.0,,,,14000000000.0,,,,10000000000.0,,,,12200000000.0,12200000000.0,,,8000000000.0,,,,8300000000.0,,,,1200000000.0,,,
UnrealizedGainLossOnInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000000.0,1700000000.0,1600000000.0,1900000000.0,1900000000.0,1300000000.0
UnrecognizedTaxBenefits / USD,,,,,,,,680000000.0,,680000000.0,,,557000000.0,,,,618000000.0,,618000000.0,,,622000000.0,,622000000.0,,,594000000.0,,,,528000000.0,,528000000.0,,,659000000.0,,659000000.0,,,583000000.0,583000000.0,,,381000000.0,,,,319000000.0,,,,530000000.0,,,,647000000.0,647000000.0,,,1167000000.0,,,,1113000000.0,,,,770000000.0,,,
