fact_unit,2009-08-06,2009-11-05,2010-02-25,2010-05-06,2010-08-05,2010-09-14,2010-11-04,2011-02-24,2011-05-05,2011-05-23,2011-08-05,2011-11-04,2011-11-10,2012-02-24,2012-05-03,2012-06-13,2012-08-02,2012-11-01,2013-02-21,2013-05-09,2013-06-17,2013-08-08,2013-11-07,2014-02-27,2014-05-08,2014-08-07,2014-11-06,2015-02-26,2015-05-06,2015-08-06,2015-11-05,2016-02-25,2016-05-05,2016-08-04,2016-11-02,2017-02-23,2017-05-04,2017-08-04,2017-11-01,2018-02-22,2018-05-03,2018-08-02,2018-10-30,2019-02-21,2019-05-06,2019-08-02,2019-10-30,2020-02-20,2020-05-07,2020-08-03,2020-10-30,2021-02-18,2021-04-30,2021-07-30,2021-10-29,2022-02-17,2022-04-29,2022-07-29,2022-10-28,2023-02-16,2023-04-28,2023-08-02,2023-11-02,2024-02-15,2024-05-02,2024-08-01,2024-11-04,2025-02-13,2025-04-30,2025-08-06,2025-10-30
StockIssuedDuringPeriodSharesNewIssues / shares,,,,,,,,,3000000.0,,3000000.0,,,3500000.0,2078310.0,3500000.0,2078310.0,3200000.0,6200000.0,34468085.0,6200000.0,34468085.0,34468085.0,3866666.0,,,,25023919.0,,,,34468085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740550.0,,,,1740550.0,,,,1740550.0,,,
StockIssuedDuringPeriodSharesStockOptionsExercised / shares,,,,,1559067.0,,2035178.0,995129.0,1146933.0,995129.0,2632021.0,2914476.0,995129.0,422713.0,690340.0,422713.0,1014585.0,1517880.0,2506645.0,268547.0,2506645.0,468203.0,530847.0,2945948.0,493995.0,851514.0,1476512.0,1608427.0,770012.0,814827.0,882764.0,586017.0,582435.0,599634.0,619232.0,2086380.0,72596.0,195400.0,343527.0,1456363.0,45391.0,80875.0,194796.0,815044.0,45391.0,80875.0,194796.0,846137.0,709071.0,1059674.0,1430048.0,1056388.0,214521.0,217935.0,219922.0,1745050.0,506342.0,833669.0,1401755.0,239695.0,269665.0,348510.0,381384.0,1710692.0,173249.0,232317.0,234395.0,468021.0,82742.0,119516.0,284021.0
StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased / shares,,,,,,,,,,,,,,,,,,,,,,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,,13000000.0,,,13000000.0,,,
StockRepurchaseProgramRemainingNumberOfSharesAuthorizedToBeRepurchased / shares,,,,,,,,,,,,,,,,,,,,,,,,,12968760.0,12968760.0,12968760.0,12968760.0,12968760.0,12968760.0,12968760.0,12968760.0,12968760.0,12968760.0,12968760.0,,,,,,,,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,12135614.0,12347548.0,13000000.0,13000000.0,12135614.0,13000000.0,13000000.0,11533182.0
StockRepurchasedAndRetiredDuringPeriodValue / USD,,,,1887000.0,1887000.0,,,,,,,,,,,,,,,,,,,,1800000.0,1800000.0,1800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49100000.0,38500000.0,38500000.0,38500000.0,49100000.0,,,94300000.0
StockRepurchasedDuringPeriodShares / shares,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864386.0,652452.0,652452.0,652452.0,864386.0,652452.0,652452.0,652452.0
StockholdersEquity / USD,4905356000.0,4905356000.0,4905356000.0,5047339000.0,5047339000.0,4905356000.0,5047339000.0,5047339000.0,5090186000.0,5047339000.0,5090186000.0,5090186000.0,5047339000.0,5090186000.0,5669015000.0,5090186000.0,5669015000.0,5669015000.0,5669015000.0,7289813000.0,5669015000.0,7289813000.0,7289813000.0,7289813000.0,10507201000.0,10507201000.0,10507201000.0,10507201000.0,10368456000.0,10368456000.0,10368456000.0,10368456000.0,10470368000.0,10470368000.0,10470368000.0,10470368000.0,10229078000.0,10229078000.0,10229078000.0,10229078000.0,10242464000.0,10242464000.0,10242464000.0,10242464000.0,10173204000.0,10173204000.0,10173204000.0,10173204000.0,10315506000.0,10315506000.0,10315506000.0,10315506000.0,10525651000.0,10525651000.0,10525651000.0,10525651000.0,10954948000.0,10954948000.0,10954948000.0,10954948000.0,11173439000.0,11173439000.0,11173439000.0,11173439000.0,11085828000.0,11085828000.0,11085828000.0,11085828000.0,11044560000.0,11044560000.0,11044560000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest / USD,,5068705000.0,5068705000.0,5174513000.0,5174513000.0,5068705000.0,5174513000.0,5174513000.0,5208576000.0,5174513000.0,5208576000.0,5208576000.0,5174513000.0,5208576000.0,5862857000.0,5208576000.0,5862857000.0,5862857000.0,5862857000.0,7527107000.0,5862857000.0,7527107000.0,7527107000.0,7527107000.0,10845196000.0,10845196000.0,10845196000.0,10845196000.0,10707776000.0,10707776000.0,10707776000.0,10707776000.0,10696355000.0,10696355000.0,10696355000.0,10696355000.0,10460984000.0,10460984000.0,10460984000.0,10460984000.0,10473863000.0,10473863000.0,10473863000.0,10473863000.0,10399649000.0,10399649000.0,10399649000.0,10399649000.0,10544526000.0,10544526000.0,10544526000.0,10544526000.0,10763486000.0,10763486000.0,10763486000.0,10763486000.0,11187208000.0,11187208000.0,11187208000.0,11187208000.0,11382679000.0,11382679000.0,11382679000.0,11382679000.0,11289128000.0,11289128000.0,11289128000.0,11289128000.0,11245784000.0,11245784000.0,11245784000.0
UnrealizedGainLossOnInterestRateCashFlowHedgesPretaxAccumulatedOtherComprehensiveIncomeLoss / USD,,,,,,,,,,,58300000.0,58300000.0,,58300000.0,197600000.0,58300000.0,197600000.0,197600000.0,197600000.0,194700000.0,197600000.0,194700000.0,194700000.0,194700000.0,155800000.0,155800000.0,155800000.0,155800000.0,172200000.0,172200000.0,172200000.0,172200000.0,151800000.0,151800000.0,151800000.0,151800000.0,113900000.0,113900000.0,113900000.0,-113900000.0,-88600000.0,-88600000.0,-88600000.0,-88600000.0,-65000000.0,-65000000.0,-65000000.0,-65000000.0,-77600000.0,-77600000.0,-77600000.0,-77600000.0,-43700000.0,-43700000.0,-43700000.0,-43700000.0,-34300000.0,-34300000.0,-34300000.0,34300000.0,-2500000.0,2500000.0,2500000.0,2500000.0,-5700000.0,-5700000.0,-5700000.0,-5700000.0,-4200000.0,-4200000.0,-4200000.0
UnrealizedGainLossOnInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4461000.0,13466000.0,7061000.0,5745000.0,4461000.0,13466000.0,7061000.0,5745000.0,19880000.0
VariableLeaseCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4772000.0,,,
WeightedAverageNumberOfDilutedSharesOutstanding / shares,289921000.0,290267000.0,279406000.0,288853000.0,289152000.0,279406000.0,289518000.0,270012000.0,280645000.0,270012000.0,281435000.0,281867000.0,270012000.0,273609000.0,292895000.0,273609000.0,293784000.0,311908000.0,282888000.0,298805000.0,282888000.0,299499000.0,317265000.0,294856000.0,337532000.0,348654000.0,352414000.0,319766000.0,376384000.0,376780000.0,377228000.0,354305000.0,380327000.0,380346000.0,380423000.0,377735000.0,382243000.0,382012000.0,382284000.0,380620000.0,382280000.0,382505000.0,382640000.0,381992000.0,383018000.0,383224000.0,383433000.0,382678000.0,385184000.0,385644000.0,386177000.0,383695000.0,386949000.0,386272000.0,385973000.0,386333000.0,386916000.0,387367000.0,387642000.0,385874000.0,389628000.0,389463000.0,389394000.0,388089000.0,390664000.0,391063000.0,391135000.0,389450000.0,390561000.0,390548000.0,390688000.0
WeightedAverageNumberOfSharesOutstandingBasic / shares,269196000.0,269582000.0,279406000.0,272324000.0,272614000.0,279406000.0,272966000.0,270012000.0,280645000.0,270012000.0,281435000.0,281867000.0,270012000.0,273609000.0,292895000.0,273609000.0,293784000.0,294474000.0,282888000.0,298805000.0,282888000.0,299499000.0,300116000.0,294856000.0,337532000.0,348654000.0,352414000.0,302701000.0,360470000.0,360641000.0,360900000.0,354305000.0,363098000.0,363288000.0,363386000.0,361181000.0,364592000.0,364820000.0,364917000.0,363498000.0,366605000.0,366713000.0,366809000.0,365002000.0,367800000.0,367865000.0,367920000.0,366968000.0,369558000.0,369952000.0,370227000.0,368052000.0,371582000.0,371689000.0,371749000.0,370461000.0,372280000.0,373050000.0,373474000.0,371791000.0,375509000.0,375640000.0,375710000.0,373833000.0,378341000.0,378492000.0,378614000.0,376209000.0,378812000.0,378699000.0,378718000.0
